Experiment,Voltage_Ar,Overpotential V at 0.5 mA/cm2_Ar,Current Density 0.5 mA/cm2_Ar,Overpotential V at 1.0 mA/cm2_Ar,Current Density 1.0 mA/cm2_Ar,Overpotential V at 1.5 mA/cm2_Ar,Current Density 1.5 mA/cm2_Ar,Overpotential V at 2.0 mA/cm2_Ar,Current Density 2.0 mA/cm2_Ar,Overpotential V at 2.5 mA/cm2_Ar,Current Density 2.5 mA/cm2_Ar,Overpotential V at 3.0 mA/cm2_Ar,Current Density 3.0 mA/cm2_Ar,Overpotential V at 3.5 mA/cm2_Ar,Current Density 3.5 mA/cm2_Ar,Overpotential V at 4.0 mA/cm2_Ar,Current Density 4.0 mA/cm2_Ar,Overpotential V at 4.5 mA/cm2_Ar,Current Density 4.5 mA/cm2_Ar,Overpotential V at 5.0 mA/cm2_Ar,Current Density 5.0 mA/cm2_Ar,Overpotential V at 5.5 mA/cm2_Ar,Current Density 5.5 mA/cm2_Ar,Overpotential V at 6.0 mA/cm2_Ar,Current Density 6.0 mA/cm2_Ar,Overpotential V at 6.5 mA/cm2_Ar,Current Density 6.5 mA/cm2_Ar,Overpotential V at 7.0 mA/cm2_Ar,Current Density 7.0 mA/cm2_Ar,Overpotential V at 7.5 mA/cm2_Ar,Current Density 7.5 mA/cm2_Ar,Overpotential V at 8.0 mA/cm2_Ar,Current Density 8.0 mA/cm2_Ar,Overpotential V at 8.5 mA/cm2_Ar,Current Density 8.5 mA/cm2_Ar,Overpotential V at 9.0 mA/cm2_Ar,Current Density 9.0 mA/cm2_Ar,Overpotential V at 9.5 mA/cm2_Ar,Current Density 9.5 mA/cm2_Ar,Overpotential V at 10.0 mA/cm2_Ar,Current Density 10.0 mA/cm2_Ar,Overpotential V at 20.0 mA/cm2_Ar,Current Density 20.0 mA/cm2_Ar,Overpotential V at 30.0 mA/cm2_Ar,Current Density 30.0 mA/cm2_Ar,Overpotential V at 40.0 mA/cm2_Ar,Current Density 40.0 mA/cm2_Ar,Overpotential V at 50.0 mA/cm2_Ar,Current Density 50.0 mA/cm2_Ar
exp626,-1600mV,-0.1207,-0.4965636662526278,-0.1017000000000001,0.9908637944254716,-0.0957000000000001,1.4911057100577487,-0.0897000000000001,1.9961576441095663,-0.1477000000000001,-2.4913065990623298,-0.1547,-2.9822114201154974,-0.1617000000000001,-3.4872633541673155,-0.1687,-3.979582886520348,-0.1757000000000002,-4.500196644870682,-0.0587000000000001,5.01656626932142,-0.1887000000000001,-5.517374069473643,-0.0507000000000001,5.975740530629915,-0.0467000000000001,6.509086690679034,-0.2047,-6.967453151835306,-0.2097000000000001,-7.492311044085233,-0.0367000000000001,7.984630576438266,-0.2187,-8.52787971558644,-0.0307000000000001,9.013125691440148,-0.2267,-9.564863098387514,-0.0257,9.972299952748642,-0.2787,-19.947429328097016,-0.4137,-30.04846800913338,-0.3307000000000001,-40.07877112517649,-0.4967,-49.9958973372304
exp627,-1500mV,-0.2747,-0.4985442620724389,-0.3097,-1.0079818011538386,-0.3197,-1.5264734925543744,-0.3247000000000001,-1.959375150313076,-0.3287000000000001,-2.49413602166206,-0.3317,-3.054361696408614,-0.3337,-3.4702868185689346,-0.3357,-4.0588067193127895,-0.3367000000000001,-4.3926785860809385,-0.3387000000000001,-5.01656626932142,-0.3397,-5.41834427848309,-0.3407000000000001,-5.837098823243141,-0.3427000000000001,-6.725537519558384,-0.3437,-7.188148114614252,-0.3447000000000001,-7.679052935667419,-0.3457,-8.218057940915998,-0.3467000000000001,-8.778283615662552,-0.3467000000000001,-8.778283615662552,-0.3477,-9.31162977571167,-0.3487000000000001,-9.798290462865245,-0.3766999999999999,-19.947429328097016,-0.4037,-30.03432089613473,-0.4237000000000001,-39.78168175220483,-0.4407,-49.93930888523579
exp628,-1500mV,-0.0407000000000001,-0.4712403339850436,-0.0437,-0.9689357692775638,-0.0307000000000001,1.4925204213576138,-0.0287000000000001,1.967863418112266,-0.0537,-2.509697845960575,-0.0567000000000001,-2.9553319054180616,-0.0607000000000002,-3.512728157564886,-0.0207000000000001,3.989485865619403,-0.0687000000000002,-4.5497115403659585,-0.0717000000000001,-4.940171859128707,-0.0157,5.497568111275533,-0.0807000000000002,-6.062037919921682,-0.0847000000000002,-6.510501401978899,-0.0887000000000002,-6.992917955232877,-0.0927000000000002,-7.465431529387798,-0.0977000000000001,-8.035560183233407,-0.1017000000000001,-8.517976736487388,-0.0067000000000001,9.014540402740012,-0.1107000000000002,-9.526665893291156,-0.0047000000000001,9.979373509247967,-0.2087,-19.97572355409432,-0.3917,-29.822114201154974,-0.4086999999999999,-40.03632978618054,-0.4177,-50.109074241219595
exp629,-1600mV,-0.0877000000000001,-0.4976954352925198,-0.3637,-0.9963811684949454,0.0132999999999998,1.5377911829532949,-0.3757,-2.0343548492059225,-0.3786999999999999,-2.5634568753554463,-0.3806999999999999,-3.034555738210504,-0.3826999999999999,-3.5961961242569234,-0.3837,-3.922994434525747,-0.3857,-4.679864979953542,-0.3866999999999999,-5.101448947313322,-0.3877,-5.551327140670404,-0.3886999999999999,-6.029499560024787,-0.3897,-6.543039761875795,-0.3906999999999999,-7.100436014022619,-0.3917,-7.686126492166744,-0.3926999999999999,-8.288793505909249,-0.3926999999999999,-8.288793505909249,-0.3937,-8.908437055250136,-0.3946999999999999,-9.560618964487915,-0.3957,-10.214215585025563,-0.4117,-20.202077362072725,-0.4327,-29.80796708815632,-0.4507,-39.89485865619403,-0.4667,-50.109074241219595
exp630,-1400mV,0.0022999999999999,0.4764747657945444,0.0032999999999998,1.0125088773134068,-0.0027000000000001,-1.5759883880496508,-0.2267,-1.9975723554094316,-0.1087000000000002,-2.4955507329619246,-0.2567,-3.003432089613473,-0.0857000000000001,-3.509898734965156,-0.0777000000000001,-4.003632978618054,-0.2747,-4.507270201370006,-0.0227000000000001,-5.003833867622634,-0.0317,-5.498982822575398,-0.2847,-6.019596580925731,-0.2867,-6.434106991786186,-0.2896999999999999,-7.059409386326533,-0.2916999999999999,-7.570120165577812,0.0112999999999998,7.93228625834326,-0.2947000000000001,-8.352455514403177,-0.2967000000000001,-8.974928486343794,0.0122999999999999,9.424806679700875,-0.2996999999999999,-9.96522639624932,-0.3187000000000001,-20.14548891007812,-0.3297,-29.72308441016442,-0.3387000000000001,-39.654357735216976,-0.3467000000000001,-49.69880796425874
exp631,-1500mV,-0.2157000000000001,-0.4979783775524929,-0.2496999999999999,-0.9922785057253368,-0.2636999999999999,-1.4911057100577487,-0.2727,-1.9862546650105113,-0.2796999999999999,-2.504039000761115,-0.2847,-2.976552574916037,-0.2896999999999999,-3.5495106513613774,-0.2927,-3.956947505722508,-0.2967000000000001,-4.555370385565419,-0.2996999999999999,-5.06466645351683,-0.3016999999999999,-5.440979659280932,-0.3047000000000001,-6.050720229522762,-0.3067000000000001,-6.494939577680383,-0.3087000000000001,-6.974526708334631,-0.3107000000000001,-7.472505085887125,-0.3127000000000001,-8.019998358934892,-0.3147000000000001,-8.583053456281176,-0.3157,-8.878728117952969,-0.3177,-9.515348202892236,-0.3187000000000001,-9.84214651316106,-0.3417,-20.25866581406732,-0.3567000000000001,-30.260674704113132,-0.3686999999999999,-40.10706535117379,-0.3797,-50.1939569192115
exp632,-1800mV,-0.4367,-0.5020810403221014,-0.4597000000000001,-1.0043035517741894,-0.4727,-1.501008689156804,-0.4827,-2.0286960040064623,-0.4896999999999999,-2.4983801555616547,-0.4956999999999999,-2.976552574916037,-0.5016999999999999,-3.5297046931632665,-0.5067,-4.051733162813465,-0.5107,-4.5171731804690625,-0.5147,-5.01090742412196,-0.5176999999999999,-5.419758989782956,-0.5216999999999999,-5.99696120012789,-0.5247,-6.435521703086052,-0.5277,-6.944817771037465,-0.5307000000000001,-7.459772684188338,-0.5337,-7.997362978137053,-0.5367000000000001,-8.568906343282526,-0.5387000000000001,-8.95795195074541,-0.5417,-9.566277809687378,-0.5437,-9.992105910946751,-0.5807000000000001,-19.834252424107817,-0.6107000000000001,-30.00602667013743,-0.6366999999999999,-39.85241731719808,-0.6597000000000001,-49.88272043324119
exp633,-1400mV,-0.0217,-0.5066081164816696,-0.1307,-1.0041620806442029,-0.1987,-1.5080822456561291,-0.2217000000000001,-1.9890840876102416,-0.2347,-2.49413602166206,-0.2447,-3.0387998721100984,-0.2516999999999999,-3.5169722914644814,-0.2567,-3.9597769283222375,-0.2616999999999999,-4.487464243171897,-0.2656999999999999,-4.995345599823445,-0.2696999999999999,-5.572547810168379,-0.2727,-6.022426003525461,-0.2756999999999999,-6.5840663895718805,-0.2776999999999999,-6.953306038836654,-0.2796999999999999,-7.403184232193737,-0.2827,-8.066683831830439,-0.2847,-8.598615280579693,-0.2867,-9.11781432763016,-0.2876999999999999,-9.392268319803978,-0.2896999999999999,-10.018985425644187,-0.3127000000000001,-20.25866581406732,-0.3267000000000001,-29.892849766148224,-0.3387000000000001,-39.99388844718459,-0.3497,-50.50519340518181
exp634,-1500mV,-0.2456999999999999,-0.4976954352925198,-0.2716999999999999,-0.9990691199646888,-0.2836999999999999,-1.5137410908555893,-0.2916999999999999,-2.024451870106867,-0.2967000000000001,-2.4545241052658384,-0.3016999999999999,-2.9878702653149576,-0.3056999999999999,-3.4943369106666404,-0.3087000000000001,-3.9428003927238575,-0.3117,-4.428046368577565,-0.3147000000000001,-4.978369064225063,-0.3177,-5.590939057066626,-0.3197,-6.0464760956231665,-0.3217,-6.518989669778089,-0.3237,-7.038188716828557,-0.3257,-7.577193722077136,-0.3267000000000001,-7.86155069335001,-0.3287000000000001,-8.47412068619157,-0.3307000000000001,-9.10649663723124,-0.3317,-9.444612637898985,-0.3337,-10.146309442632043,-0.3547000000000001,-20.00401778009162,-0.3697,-30.00602667013743,-0.3817,-39.68265196121428,-0.3926999999999999,-49.59977817326819
exp635,-1500mV,-0.2167,-0.5027883959720341,-0.2736999999999999,-1.010811223753569,-0.2896999999999999,-1.5080822456561291,-0.2967000000000001,-1.9579604390132104,-0.3016999999999999,-2.504039000761115,-0.3047000000000001,-2.9694790184167124,-0.3077,-3.532534115762996,-0.3097,-3.986656443019674,-0.3117,-4.490293665771627,-0.3137,-5.057592897017507,-0.3147000000000001,-5.360341115188624,-0.3167000000000001,-6.029499560024787,-0.3177,-6.39025094149037,-0.3197,-7.174001001615601,-0.3207000000000001,-7.578608433377001,-0.3217,-8.010095379835839,-0.3227000000000001,-8.455729439293325,-0.3237,-8.918340034349193,-0.3247000000000001,-9.38378005200479,-0.3257,-9.849220069660385,-0.3467000000000001,-20.230371588070028,-0.3677,-30.04846800913338,-0.3877,-39.71094618721158,-0.4066999999999999,-49.72710219025603
exp636,-1700mV,-0.3607000000000001,-0.5019395691921149,-0.3837,-1.0040206095142166,-0.3966999999999999,-1.5222293586547797,-0.4066999999999999,-2.0187930249074073,-0.4146999999999999,-2.4955507329619246,-0.4217000000000001,-2.9935291105144173,-0.4277000000000001,-3.4603838394698796,-0.4337000000000001,-4.007877112517649,-0.4397000000000001,-4.551126251665823,-0.4437000000000001,-4.991101465923849,-0.4487,-5.558400697169729,-0.4517000000000001,-5.955934572431804,-0.4557000000000001,-6.452498238684432,-0.4597000000000001,-7.035359294228828,-0.4627,-7.49655517798483,-0.4657000000000001,-7.939359814842586,-0.4697000000000001,-8.587297590180773,-0.4717000000000001,-8.912681189149732,-0.4747,-9.525251181991292,-0.4777000000000001,-10.071329743739197,-0.5196999999999999,-19.98987066709297,-0.5497,-30.04846800913338,-0.5767000000000001,-40.220242255162994,-0.6007000000000001,-49.81198486824794
exp637,-1700mV,-0.4157,-0.4993930888523579,-0.4266999999999999,-0.9733213743071454,-0.4337000000000001,-1.5193999360550492,-0.4417000000000001,-2.011719468408082,-0.4487,-2.5238449589592253,-0.4547,-3.0076762235130676,-0.4587,-3.4434073038714996,-0.4637000000000001,-4.037586049814815,-0.4667,-4.43511992507689,-0.4707,-4.9826131981246595,-0.4737000000000001,-5.493323977375938,-0.4767,-6.021011292225596,-0.4797000000000001,-6.5769928330725556,-0.4817000000000001,-6.929255946738949,-0.4847,-7.4767492197867185,-0.4876999999999999,-7.988874710337861,-0.4907,-8.5052443347886,-0.4936999999999999,-9.09800836943205,-0.4956999999999999,-9.50544522379318,-0.4976999999999999,-9.922785057253368,-0.5327000000000001,-19.834252424107817,-0.5597,-30.09090934812933,-0.5827000000000001,-39.95144710818864,-0.6057,-50.1939569192115
exp638,-1600mV,-0.2996999999999999,-0.4906218787931947,-0.3087000000000001,-0.9536568872390212,-0.3137,-1.5533530072518102,-0.3167000000000001,-2.048501962204573,-0.3187000000000001,-2.4219857453689424,-0.3217,-3.043044006009694,-0.3237,-3.508484023665291,-0.3257,-3.992315288219133,-0.3277,-4.473317130173245,-0.3297,-4.9444159930283025,-0.3327000000000001,-5.571133098868514,-0.3347000000000001,-5.96583755153086,-0.3377,-6.518989669778089,-0.3407000000000001,-7.050921118527342,-0.3437,-7.49938460058456,-0.3467000000000001,-7.991704132937592,-0.3497,-8.448655882793998,-0.3527000000000001,-8.973513775043926,-0.3557,-9.498371667293856,-0.3587000000000001,-9.989276488347024,-0.4086999999999999,-20.06060623208622,-0.4447,-30.09090934812933,-0.4787,-40.10706535117379,-0.5116999999999999,-49.89686754623985
exp639,-1400mV,0.0102999999999999,-0.521038171740293,0.0072999999999998,-0.9854878914859844,-0.0087000000000001,-1.5038381117565338,-0.1027000000000002,-1.9989870667092968,-0.1557000000000001,-2.5139419798601703,-0.1747,-3.010505646112798,-0.1857000000000002,-3.4702868185689346,-0.1957000000000001,-4.026268359415894,-0.2017000000000001,-4.467658284973785,-0.2087,-5.026469248420476,-0.2137000000000001,-5.515959358173778,-0.2177000000000001,-5.97998466452951,-0.2217000000000001,-6.456742372584028,-0.2257000000000001,-6.975941419634496,-0.2297000000000001,-7.5474847847799715,-0.2327,-8.076586810929495,-0.2357000000000001,-8.566076920682798,-0.2376999999999999,-8.952293105545952,-0.2407,-9.557789541888187,-0.2427,-9.973714664048508,-0.2767,-20.07475334508487,-0.2976999999999999,-29.991879557138777,-0.3147000000000001,-40.23438936816165,-0.3287000000000001,-50.1373684672169
exp640,-1600mV,-0.2267,-0.4971295507725738,-0.2796999999999999,-0.9886002563456876,-0.2996999999999999,-1.498179266557074,-0.3127000000000001,-2.0103047571082175,-0.3217,-2.4884771764625997,-0.3297,-2.9935291105144173,-0.3367000000000001,-3.541022383562187,-0.3417,-3.988071154319539,-0.3467000000000001,-4.495952510971087,-0.3507000000000001,-4.9444159930283025,-0.3547000000000001,-5.431076680181876,-0.3587000000000001,-5.977155241929781,-0.3617,-6.438351125685783,-0.3657,-7.077800633224777,-0.3686999999999999,-7.5814378559767315,-0.3706999999999999,-7.947848082641776,-0.3737,-8.491097221789948,-0.3766999999999999,-9.085275967733264,-0.3786999999999999,-9.468662729996687,-0.3817,-10.099623969736497,-0.4186999999999999,-19.93328221509837,-0.4447,-29.793819975157668,-0.4657000000000001,-39.76753463920618,-0.4837000000000001,-49.75539641625335
exp641,-1400mV,0.0032999999999998,0.5139646152409678,0.0052999999999998,0.9973714664048507,-0.0117,-1.510911668255859,-0.0187000000000001,-2.0187930249074073,-0.0287000000000001,-2.5139419798601703,-0.0437,-3.0119203574126634,-0.0677000000000001,-3.4830192202677206,-0.1077000000000001,-4.000803556018323,-0.1437000000000001,-4.514343757869332,-0.1657000000000001,-5.01373684672169,-0.1797000000000002,-5.523032914673103,-0.1897000000000002,-6.01393773572627,-0.1977000000000001,-6.456742372584028,-0.2037000000000001,-6.953306038836654,-0.2097000000000001,-7.507872868383751,0.0132999999999998,7.993118844237457,-0.2187,-8.557588652883606,-0.2217000000000001,-8.953707816845819,-0.2247,-9.461589173497366,-0.2277000000000001,-9.952493994550531,-0.2596999999999999,-20.00401778009162,-0.2756999999999999,-30.17579202612123,-0.2867,-39.96559422118728,-0.2956999999999999,-49.59977817326819
exp642,-1500mV,0.0032999999999998,0.5098619524713591,0.0062999999999999,1.002181484824392,0.0082999999999999,1.505252823056399,-0.2137000000000001,-2.0004017780091616,-0.1757000000000002,-2.50262428946125,-0.3067000000000001,-2.989284976614823,-0.3137,-3.4830192202677206,-0.3197,-3.986656443019674,-0.3247000000000001,-4.532735004767577,-0.3287000000000001,-5.071740010016156,-0.3317,-5.503226956474993,-0.3347000000000001,-6.039402539123842,-0.3367000000000001,-6.405812765788886,-0.3397,-7.066482942825859,-0.3417,-7.523434692682265,-0.3437,-8.062439697930845,-0.3457,-8.590127012780503,-0.3467000000000001,-8.887216385752161,-0.3487000000000001,-9.533739449790485,-0.3497,-9.85063478096025,-0.3706999999999999,-20.286960040064624,-0.3826999999999999,-30.04846800913338,-0.3926999999999999,-40.12121246417244,-0.4006999999999999,-49.41586570428573
exp643,-1400mV,0.0112999999999998,-0.6629337151167561,0.0102999999999999,-1.174351850017967,0.0092999999999998,-1.4939351326574788,0.0042999999999999,-2.0032312006088917,-0.1197000000000001,-2.49979486686152,-0.1817000000000002,-3.0119203574126634,-0.2017000000000001,-3.5169722914644814,-0.2137000000000001,-3.9767534639206183,-0.2227,-4.514343757869332,-0.2297000000000001,-4.9896867546239845,-0.2347,-5.440979659280932,-0.2396999999999999,-5.940372748133289,-0.2447,-6.517574958478224,-0.2487,-7.0367740055286925,-0.2516999999999999,-7.507872868383751,-0.2547,-7.954921639141101,-0.2576999999999999,-8.47129126359184,-0.2607,-9.035761072237989,-0.2636999999999999,-9.570521943586972,-0.2656999999999999,-10.035961961242569,-0.2976999999999999,-20.03231200608892,-0.3177,-29.935291105144177,-0.3337,-39.95144710818864,-0.3477,-50.22225114520881
exp644,-1400mV,0.0022999999999999,-0.4672791423454216,0.0002999999999999,-1.0333051334214227,-0.0017,-1.4684703292599082,-0.0047000000000001,-2.040013694405383,-0.1707,-2.536577360658011,-0.0127000000000001,-3.002017378313608,-0.1007000000000002,-3.5014104671659654,-0.0317,-3.995144710818863,-0.2476999999999999,-4.532735004767577,-0.2527,-4.979783775524929,-0.2576999999999999,-5.525862337272833,-0.2616999999999999,-6.054964363422357,-0.2647,-6.521819092377819,-0.2676999999999999,-7.093362457523294,-0.2696999999999999,-7.49089633278537,-0.2716999999999999,-7.936530392242855,-0.2736999999999999,-8.469876552291973,-0.2756999999999999,-8.987660888042578,-0.2776999999999999,-9.64267221988009,-0.2787,-9.986447065747294,-0.2967000000000001,-19.890840876102416,-0.3067000000000001,-30.06261512213203,-0.3147000000000001,-40.6729498711198,-0.3207000000000001,-49.58563106026953
exp645,-1500mV,-0.0387000000000001,-0.5668748178559202,-0.0417,-1.023543625452354,-0.0267000000000001,1.5561824298515403,-0.0247000000000001,1.9848399537106465,-0.0537,-2.504039000761115,-0.0587000000000001,-3.034555738210504,-0.0187000000000001,3.4816045089678553,-0.0167000000000001,4.017780091616704,-0.0737000000000001,-4.481805397972437,-0.0797000000000001,-5.015151558021555,-0.0857000000000001,-5.532935893772159,-0.0917000000000001,-6.025255426125191,-0.0977000000000001,-6.483621887281464,-0.1037000000000001,-6.954720750136521,-0.1107000000000002,-7.5474847847799715,-0.1167,-8.019998358934892,-0.1227,-8.47977953139103,-0.1297000000000001,-9.031516938338395,-0.1357000000000001,-9.530910027190751,-0.1417000000000001,-10.009082446545134,-0.3637,-19.890840876102416,-0.3906999999999999,-29.793819975157668,-0.4106999999999999,-40.27683070715759,-0.4257000000000001,-49.9958973372304
exp646,-1400mV,-0.0097,-0.5466444462678502,-0.0147000000000001,-0.9692187115375368,-0.0237,-1.4868615761581534,-0.0397,-2.001816489309027,-0.1287,-2.5012095781613843,-0.1887000000000001,-3.002017378313608,-0.2097000000000001,-3.4957516219665052,-0.2227,-4.0220242255163,-0.2307,-4.494537799671222,-0.2376999999999999,-5.012322135421825,-0.2427,-5.523032914673103,0.0132999999999998,5.981399375829374,-0.2496999999999999,-6.456742372584028,-0.2527,-6.953306038836654,-0.2556999999999999,-7.555973052579161,-0.2576999999999999,-8.015754225035298,-0.2596999999999999,-8.523635581686847,-0.2616999999999999,-9.11498490503043,-0.2627,-9.412074278002088,-0.2647,-10.120844639234472,-0.2807,-20.25866581406732,-0.2896999999999999,-29.609907506175215,-0.3007000000000001,-40.092918238175145,-0.3127000000000001,-49.98175022423175
exp647,-1400mV,0.0022999999999999,-0.4372872627882828,0.0062999999999999,1.0054353208140816,-0.2556999999999999,-1.501008689156804,-0.2736999999999999,-1.9919135102099716,-0.0807000000000002,-2.49696544426179,-0.0637,-2.9935291105144173,-0.2956999999999999,-3.522631136663941,-0.2996999999999999,-4.03900076111468,-0.3027000000000001,-4.538393849967037,-0.3056999999999999,-5.107107792512783,-0.3077,-5.585280211867165,-0.3097,-6.066282053821277,-0.3107000000000001,-6.35912729289334,-0.3127000000000001,-6.968867863135171,-0.3147000000000001,-7.592755546375652,-0.3157,-7.94360394874218,-0.3167000000000001,-8.31991715450628,-0.3187000000000001,-9.054152319136236,-0.3197,-9.44602734919885,-0.3207000000000001,-9.873270161758091,-0.3367000000000001,-20.187930249074075,-0.3457,-29.42599503719276,-0.3537,-39.41385681423992,-0.3617,-50.335428049198
exp648,-1600mV,-0.3577,-0.4933098302629383,-0.3817,-0.9900149676455526,-0.3937,-1.4826174422585583,-0.4026999999999999,-2.017378313607542,-0.4086999999999999,-2.49696544426179,-0.4137,-2.975137863616172,-0.4186999999999999,-3.555169496560837,-0.4217000000000001,-3.941385681423992,-0.4257000000000001,-4.534149716067443,-0.4286999999999999,-5.0335428049198,-0.4317000000000001,-5.569718387568649,-0.4337000000000001,-5.96583755153086,-0.4367,-6.579822255672285,-0.4387,-7.038188716828557,-0.4407,-7.50504344578402,-0.4427,-8.008680668535973,-0.4447,-8.536367983385631,-0.4467,-9.093764235532456,-0.4477000000000001,-9.385194763304654,-0.4497000000000001,-9.977958797948103,-0.4757000000000001,-20.13134179707947,-0.4936999999999999,-30.21823336511718,-0.5087,-40.10706535117379,-0.5216999999999999,-49.925161772237146
exp649,-1400mV,-0.0147000000000001,-0.536458524908822,-0.0007000000000001,1.000766773524527,-0.0347000000000001,-1.4939351326574788,-0.0617,-2.0004017780091616,-0.1297000000000001,-2.504039000761115,-0.1697000000000001,-2.999187955713878,-0.1946999999999999,-3.504239889765696,-0.2097000000000001,-3.986656443019674,-0.2207,-4.511514335269602,-0.2287,-4.998175022423175,-0.2347,-5.463615040078771,-0.2396999999999999,-5.964422840230995,-0.2436999999999999,-6.442595259585377,-0.2476999999999999,-7.025456315129772,-0.2507,-7.517775847482805,-0.2527,-7.90682145494569,-0.2556999999999999,-8.542026828585092,-0.2576999999999999,-9.040005206137584,-0.2596999999999999,-9.584669056585623,-0.2607,-9.888831986056603,-0.2776999999999999,-19.919135102099716,-0.2856999999999999,-29.525024828183312,-0.2956999999999999,-39.76753463920618,-0.3097,-49.9958973372304
exp650,-1500mV,-0.0087000000000001,0.5105693081212918,-0.0177,-0.9775655082067404,-0.0047000000000001,1.4514937936615278,-0.0027000000000001,1.982010531110916,-0.0327000000000001,-2.50828313466071,0.0002999999999999,2.989284976614823,-0.0467000000000001,-3.545266517461782,-0.0537,-3.9909005769192687,-0.0617,-4.508684912669872,-0.0697000000000001,-4.971295507725738,-0.0777000000000001,-5.479176864377286,-0.0867000000000002,-6.015352447026135,-0.0947000000000002,-6.483621887281464,-0.1027000000000002,-7.009894490831256,-0.1107000000000002,-7.495140466684964,-0.1177000000000001,-7.994533555537323,-0.1257000000000001,-8.534953272085767,-0.1317000000000001,-9.01878453663961,-0.1377000000000001,-9.519592336791831,-0.1437000000000001,-10.010497157845,-0.2476999999999999,-19.98987066709297,-0.4497000000000001,-30.487028512091538,-0.4547,-39.90900576919269,-0.4587,-49.090482105316774
